BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,Lot,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Complaint Type
1936.0,26.0,0.4,,4.8,40,4895.0,108.58,1.0,2.5,,1254.0,3.44,,0
2400.0,50.0,1.44,,4.8,26,1667.0,100.0,1.0,2.0,,1600.0,2.43,,0
1600.0,40.0,0.59,,2.0,63,2708.0,108.33,1.0,2.0,,1600.0,0.9,,0
2424.0,47.0,0.93,,2.0,8,2600.0,100.0,1.0,1.0,,1868.0,1.25,,0
1313.0,30.0,0.33,,1.0,348,4000.0,100.0,1.0,1.75,,1313.0,0.5,,0
1643.0,53.0,0.19,,1.0,841,8850.0,150.0,1.0,1.0,,1643.0,0.5,,0
1216.0,32.0,0.52,,2.0,28,2342.0,100.0,1.0,2.0,,1216.0,0.9,,0
1024.0,32.0,0.42,,2.0,31,2435.0,97.42,2.0,2.0,,1024.0,0.9,,1
2448.0,60.0,1.03,,4.8,37,2375.0,95.0,1.0,2.5,,2448.0,3.44,,0
3384.0,47.0,1.26,,2.0,20,2683.0,107.33,2.0,2.0,,2538.0,0.9,,1
3368.0,60.0,1.01,,2.0,5,3324.0,113.0,3.0,2.0,,3368.0,1.1,,0
2875.0,54.0,0.83,,2.0,38,3450.0,100.0,2.0,2.5,,2875.0,0.9,,1
2621.0,52.0,1.04,,4.8,141,2519.0,100.42,1.0,2.5,,2621.0,2.43,,0
2848.0,68.0,1.18,,4.8,79,2408.0,96.33,1.0,2.0,,2848.0,3.44,,0
2124.0,46.0,0.47,,2.0,77,4483.0,100.0,2.0,2.0,,2124.0,0.9,,0
63720.0,88.0,4.25,,4.8,30,15000.0,100.0,1.0,6.0,,63720.0,2.43,,0
1080.0,30.0,0.6,,2.0,157,1800.0,100.0,1.0,2.0,,1080.0,0.9,,0
432.0,18.0,0.18,,2.0,61,2375.0,95.0,1.0,1.0,,,1.25,,0
,,,,4.8,48,5000.0,100.0,,,,,3.44,,0
2184.0,26.0,0.44,,2.0,23,5000.0,100.0,1.0,2.5,,1456.0,0.9,,0
3141.0,47.0,1.26,,2.0,31,2500.0,100.0,1.0,2.0,,2064.0,1.25,,0
1373.0,30.0,0.48,,2.0,28,2856.0,114.25,1.0,2.5,,1373.0,1.25,,0
2296.0,58.0,0.81,,4.8,36,2842.0,100.0,1.0,2.0,,2296.0,2.43,,0
3411.0,54.0,1.37,,4.8,23,2494.0,85.25,2.0,3.0,,3411.0,3.44,,0
1980.0,35.0,1.1,,2.0,27,1800.0,100.0,1.0,2.0,,1260.0,0.9,,1
1848.0,31.0,0.36,,2.0,63,5200.0,100.0,1.0,2.0,,1848.0,0.9,,0
1863.0,36.0,1.04,,2.0,56,1800.0,100.0,1.0,2.0,,1296.0,0.9,,0
,,,1.0,2.4,127,150.0,34.0,,,,,,,0
1152.0,32.0,0.46,,4.8,124,2507.0,134.75,1.0,2.0,,1152.0,3.44,,0
3124.0,22.0,0.62,,2.0,15,5000.0,125.0,2.0,2.5,,2156.0,0.9,,0
1860.0,50.0,0.73,,4.8,38,2533.0,101.33,1.0,2.0,,1860.0,2.43,,0
2349.0,52.0,0.94,,2.0,50,2500.0,100.0,1.0,1.5,,1440.0,1.25,,0
2679.0,52.0,1.45,,2.0,158,1850.0,100.0,1.0,3.0,,2679.0,0.9,,0
1380.0,30.0,0.02,,2.0,20,57433.0,229.0,1.0,1.0,,,1.25,,1
1998.0,37.0,1.11,,1.0,47,1800.0,100.0,1.0,3.0,,1998.0,0.6,,0
3900.0,70.0,0.71,,2.0,28,5528.0,101.58,2.0,2.5,,3900.0,0.9,,0
3698.0,34.0,0.35,,1.0,1782,10592.0,138.0,1.0,2.5,,3698.0,0.5,,0
2000.0,60.0,1.05,,2.0,42,1905.0,114.25,1.0,2.0,,2000.0,1.25,,0
1980.0,36.0,0.81,,2.0,34,2450.0,100.0,1.0,2.0,,1296.0,0.9,,0
1512.0,56.0,0.29,,1.0,42,5160.0,111.17,2.0,1.0,,1512.0,0.5,,0
5766.0,82.0,0.3,0.5,1.0,57,19150.0,163.67,1.0,2.0,,3224.0,0.6,2542.0,0
3160.0,79.0,1.22,,4.8,34,2600.0,100.0,1.0,2.0,,3160.0,2.43,,0
1480.0,37.0,0.74,,2.0,1669,2000.0,100.0,1.0,2.0,,1480.0,0.9,,0
2800.0,50.0,1.71,,2.0,41,1640.0,106.75,1.0,3.0,,2800.0,0.9,,0
2000.0,35.0,1.05,,2.0,45,1900.0,95.0,1.0,2.0,,2000.0,0.9,,1
1936.0,44.0,0.77,,4.8,15,2500.0,100.0,1.0,2.0,,1162.0,3.44,774.0,0
1208.0,35.0,0.48,,6.5,54,2500.0,100.0,1.0,2.5,,1208.0,6.02,,0
42652.0,140.0,4.74,,6.5,34,9000.0,90.0,1.0,4.0,42652.0,,6.02,,0
1809.0,39.0,0.66,,2.0,65,2752.0,110.08,2.0,2.0,,1404.0,0.9,,1
37430.0,78.0,3.58,,6.5,66,10454.0,93.42,1.0,5.0,,37430.0,6.02,,0
1460.0,30.0,0.37,,2.0,26,4000.0,100.0,2.0,2.5,,1460.0,0.9,,0
3300.0,40.0,0.46,,2.0,41,7125.0,95.0,2.0,2.0,,2200.0,1.25,,0
2422.0,46.0,1.25,,2.0,3,1933.0,100.0,1.0,3.0,,2422.0,1.25,,0
1990.0,55.0,0.8,,4.8,36,2500.0,100.0,1.0,2.0,,1990.0,2.43,,0
5250.0,60.0,0.84,,1.0,32,6242.0,100.0,2.0,2.5,,3750.0,0.6,,0
1562.0,30.0,0.41,,2.0,6,3800.0,95.0,1.0,2.0,,1562.0,1.1,,0
1500.0,36.0,0.6,,1.0,43,2500.0,100.0,1.0,1.5,,1000.0,0.6,,0
1670.0,38.0,0.67,,2.0,10,2500.0,100.0,2.0,2.5,,1670.0,1.1,,0
1392.0,30.0,0.4,,2.0,52,3500.0,100.0,2.0,2.0,,1392.0,0.9,,0
4800.0,80.0,1.92,,4.8,14,2500.0,100.0,1.0,3.0,,4800.0,2.43,,0
2500.0,45.5,1.0,,2.0,65,2500.0,100.0,1.0,3.0,,2500.0,0.9,,1
4551.0,61.0,1.82,,2.0,57,2500.0,100.0,1.0,2.0,,3310.0,1.1,,0
2650.0,50.0,1.33,,4.8,41,2000.0,100.0,1.0,3.0,,2650.0,2.43,,0
3498.0,53.0,1.4,,3.0,15,2500.0,100.0,1.0,3.0,,2332.0,3.0,,0
1856.0,44.0,0.69,,2.0,31,2700.0,100.0,1.0,1.0,,1028.0,0.9,,0
2058.0,49.0,0.68,,2.0,27,3013.0,103.0,1.0,2.0,,2058.0,1.25,,0
2852.0,50.0,0.8,,2.0,1,3557.0,118.25,1.0,1.5,,1471.0,0.9,,0
1900.0,50.0,1.02,,2.0,8,1868.0,95.0,1.0,2.0,,1900.0,0.9,,1
9270.0,70.0,0.89,,4.8,70,10423.0,96.5,4.0,1.0,,,3.44,9270.0,0
1440.0,40.0,0.58,,2.0,71,2500.0,100.0,1.0,1.0,,720.0,0.9,,1
2000.0,47.33,0.8,,2.0,43,2500.0,100.0,1.0,2.0,,2000.0,0.9,,1
2028.0,51.0,1.01,,4.8,150,2000.0,100.0,1.0,2.0,,2028.0,3.44,,0
1152.0,32.0,0.43,,4.8,146,2710.0,87.5,1.0,2.0,,1152.0,2.43,,0
1836.0,34.0,0.99,,2.0,162,1850.0,100.0,1.0,3.0,,1836.0,0.9,,0
5000.0,50.0,2.0,,2.0,12,2500.0,100.0,1.0,2.0,,2500.0,1.25,,0
3087.0,50.0,1.55,,2.0,19,1995.0,95.0,1.0,3.0,,3087.0,0.9,,0
1840.0,46.0,0.77,,2.0,62,2399.0,95.0,1.0,2.0,,1840.0,0.9,,0
2840.0,50.0,1.42,,2.0,31,2000.0,100.0,1.0,2.0,,2000.0,0.9,,0
1680.0,40.0,0.72,,4.8,181,2331.0,111.0,1.0,2.0,,1680.0,3.44,,0
3754.0,51.0,0.75,,2.0,64,5000.0,100.0,1.0,2.75,,3754.0,0.9,,0
2328.0,91.0,1.0,,4.8,27,2328.0,91.69,1.0,1.0,,,3.44,2328.0,0
2997.0,37.0,0.81,,1.0,216,3683.0,92.1,1.0,2.0,,2997.0,0.6,,0
13240.0,108.0,2.03,1.0,6.5,41,6524.0,108.18,1.0,2.0,13240.0,,3.44,,0
,,,,2.0,21,2500.0,100.0,,,,,0.9,,0
1700.0,36.0,0.33,,1.0,21,5088.0,101.75,2.0,1.5,,1700.0,0.6,,0
3432.0,55.0,1.4,,2.0,8,2454.0,98.17,1.0,2.0,,2288.0,1.1,,0
2232.0,28.0,0.89,,2.0,23,2500.0,100.0,1.0,2.0,,1368.0,1.25,,0
,,,,2.0,57,4500.0,100.0,,,,,1.25,,0
2640.0,66.0,0.84,,6.5,42,3125.0,125.0,2.0,2.0,,2640.0,6.02,,0
1368.0,39.83,0.28,,2.0,50,4871.0,97.42,2.0,2.0,,1368.0,0.9,,1
1966.0,36.0,0.79,,2.0,11,2475.0,100.0,1.0,2.0,,1368.0,0.9,,0
2760.0,46.0,0.93,,2.0,81,2982.0,90.75,1.0,3.0,,2760.0,1.25,,0
2250.0,30.0,0.74,,2.0,25,3022.0,80.79,1.0,3.0,,2250.0,0.9,,1
1676.0,60.0,1.0,,4.8,7,1676.0,60.75,1.0,1.0,,,3.44,1676.0,0
3000.0,60.0,1.3,,4.8,12,2310.0,110.0,1.0,3.0,,3000.0,3.44,,0
3600.0,75.0,0.9,,4.8,75,4000.0,100.0,1.0,2.0,,3600.0,3.44,,0
2480.0,66.0,0.92,,2.0,34,2700.0,100.0,1.0,2.0,,2480.0,0.9,,1
3234.0,56.0,1.91,,4.8,4,1697.0,87.42,1.0,2.0,,2156.0,2.43,,0
420.0,20.0,0.08,,2.0,1,5004.0,100.08,1.0,1.0,,420.0,0.9,,0
3036.0,49.0,1.12,,1.0,313,2700.0,100.0,1.0,2.0,,2024.0,0.6,,0
2280.0,38.0,1.14,,4.8,121,2000.0,100.0,1.0,3.0,,2280.0,2.43,,0
2602.0,65.0,0.13,,2.0,1,19650.0,79.36,1.0,1.0,,,0.9,2602.0,0
1200.0,20.0,0.03,2.0,,50,39598.0,124.0,1.0,1.0,,,,,0
3132.0,55.0,1.96,,6.5,15,1600.0,80.0,1.0,2.0,,2088.0,6.02,,0
8328.0,70.0,4.49,,4.8,8,1856.0,74.25,1.0,5.0,,6928.0,2.43,1400.0,0
3000.0,75.0,0.6,,3.0,24,5000.0,100.0,1.0,1.0,500.0,,3.0,1430.0,0
14226.0,80.0,3.94,,6.5,4,3610.0,95.0,1.0,6.0,,14226.0,6.02,,0
2282.0,39.0,0.76,,2.0,17,3000.0,100.0,1.0,2.0,,1482.0,0.9,,0
11270.0,75.0,1.5,1.0,2.4,24,7500.0,100.0,1.0,2.0,,,,,0
1496.0,60.0,0.8,,4.8,11,1871.0,75.0,1.0,1.0,,,3.44,1496.0,0
1539.0,36.0,0.86,,1.0,68,1800.0,100.0,1.0,2.0,,1080.0,0.6,,0
3520.0,80.0,1.41,,4.8,43,2500.0,100.0,1.0,2.0,,3520.0,2.43,,0
30780.0,76.08,4.49,,3.0,66,6849.0,76.08,1.0,5.0,,30780.0,3.0,,0
1200.0,30.0,0.2,,1.0,220,6012.0,100.0,1.0,2.0,,1200.0,0.6,,0
,,,,2.0,2,8475.0,126.58,,,,,1.25,,0
2707.0,51.0,1.33,,2.0,49,2042.0,103.42,1.0,3.0,,2707.0,1.25,,0
2544.0,42.4,1.63,,2.0,150,1565.0,83.72,1.0,3.0,,2544.0,1.1,,0
1407.0,37.0,0.48,,2.0,52,2902.0,116.08,2.0,2.75,,1407.0,0.9,,0
2772.0,41.0,0.92,,2.0,28,3020.0,99.53,1.0,3.0,,2772.0,1.25,,0
1368.0,38.0,0.29,,2.0,36,4750.0,95.0,1.0,2.0,,1368.0,0.9,,0
51285.0,87.0,4.06,,6.5,40,12617.0,100.0,1.0,5.0,,51285.0,6.02,,0
1552.0,36.0,0.62,,1.0,46,2500.0,100.0,2.0,2.0,,1252.0,0.6,,0
2838.0,43.0,1.05,,2.0,92,2700.0,100.0,1.0,2.0,,1892.0,0.9,,0
2288.0,64.0,0.57,,1.0,527,4002.0,149.45,1.0,2.0,,2288.0,0.6,,0
2310.0,55.0,1.1,,4.8,49,2100.0,100.0,1.0,2.0,,2310.0,2.43,,0
3402.0,54.0,1.36,,2.0,7,2500.0,100.0,1.0,2.0,,2268.0,0.9,,0
3060.0,60.0,1.22,,2.0,120,2500.0,100.0,1.0,3.0,,3060.0,0.9,,0
3300.0,44.0,1.64,,2.0,55,2012.0,78.57,1.0,3.0,,3300.0,1.25,,0
3240.0,81.0,1.3,,4.8,51,2500.0,100.0,1.0,2.0,,3240.0,2.43,,0
1152.0,32.0,0.64,,2.0,21,1800.0,100.0,1.0,2.0,,1152.0,0.9,,0
,,,,1.0,758,2375.0,95.0,,,,,0.6,,0
1320.0,26.0,0.8,,2.0,21,1640.0,54.67,1.0,2.0,,1320.0,0.9,,0
3360.0,56.0,1.34,,2.0,29,2500.0,100.0,2.0,2.0,,2240.0,1.25,,0
1836.0,34.0,0.77,,2.0,10,2379.0,95.17,1.0,2.0,,1224.0,0.9,,0
3036.0,57.0,1.63,,6.5,104,1858.0,100.0,1.0,2.0,,2024.0,6.02,,0
7560.0,72.0,2.28,,4.8,32,3315.0,118.4,1.0,4.0,,7560.0,2.43,,0
1932.0,46.0,0.64,,4.8,55,3033.0,100.0,1.0,2.0,,1932.0,2.43,,0
6150.0,82.0,2.69,,4.8,8,2285.0,91.42,1.0,3.0,,6150.0,2.43,,0
2480.0,62.0,0.86,,1.0,41,2875.0,100.0,2.0,2.0,,2480.0,0.6,,0
1350.0,50.0,0.1,,2.0,47,13600.0,102.33,1.0,1.0,,,0.9,315.0,0
19540.0,68.67,1.12,,2.0,4,17500.0,150.0,2.0,2.0,7540.0,,0.9,,0
2112.0,50.0,0.89,,2.0,1,2375.0,95.0,1.0,2.0,,2112.0,1.25,,0
2316.0,54.0,0.49,,2.0,37,4751.0,95.01,2.0,2.0,,2316.0,1.25,,0
2024.0,50.0,0.71,,2.0,43,2860.0,114.51,2.0,2.0,,2024.0,1.1,,1
2126.0,36.0,0.9,,1.0,1159,2375.0,95.0,1.0,2.0,,1387.0,0.6,,0
2240.0,26.0,0.65,,2.0,78,3425.0,103.0,2.0,2.5,,1480.0,1.25,,0
4332.0,18.0,1.82,,2.0,31,2375.0,95.0,1.0,1.0,,,1.25,,0
10818.0,68.67,2.03,,2.0,41,5335.0,106.0,1.0,4.0,,10818.0,1.25,,0
1970.0,36.0,0.72,,1.0,11,2750.0,110.0,1.0,1.75,,1142.0,0.6,,0
665.0,25.0,0.28,,2.0,34,2375.0,95.0,1.0,1.75,,665.0,0.9,,0
32511.0,70.0,0.38,,2.0,8,86130.0,283.98,1.0,1.0,,,0.9,32511.0,1
2970.0,46.0,0.78,,2.0,41,3800.0,95.0,1.0,2.0,,2160.0,0.9,,1
3467.0,80.0,1.39,,2.0,39,2500.0,100.0,1.0,2.0,,3467.0,0.9,,0
1302.0,30.0,0.52,,2.0,76,2500.0,100.0,1.0,2.0,,1302.0,0.9,,0
10175.0,72.0,0.98,,1.0,42,10400.0,100.0,1.0,1.0,8175.0,,0.6,2000.0,0
3045.0,46.0,0.51,,2.0,78,6000.0,100.0,1.0,2.5,,3045.0,0.9,,0
3348.0,52.6,1.56,,4.8,179,2142.0,100.0,1.0,3.0,,3348.0,3.44,,0
1908.0,50.75,0.68,,2.0,33,2792.0,100.0,1.0,1.0,,1056.0,1.25,,0
,,,,2.0,31,2500.0,100.0,,,,,0.9,,0
3400.0,37.0,1.54,,2.0,103,2214.0,114.5,1.0,3.0,,2460.0,1.35,,0
3280.0,80.0,1.31,,4.8,55,2500.0,100.0,1.0,2.0,,3280.0,2.43,,0
1905.0,33.0,0.76,,2.0,89,2500.0,100.0,1.0,2.0,,1320.0,0.9,,0
2332.0,52.0,0.69,,2.0,32,3380.0,102.42,1.0,2.0,,2332.0,0.9,,1
22056.0,265.0,0.24,3.4,4.8,800,92850.0,539.35,1.0,1.0,,,2.43,22056.0,0
2000.0,50.0,0.63,,1.0,431,3150.0,105.0,1.0,2.0,,2000.0,0.6,,0
2942.0,50.0,1.03,,2.0,27,2850.0,95.0,1.0,2.0,,2140.0,1.25,,0
1581.0,31.0,0.65,,1.0,101,2438.0,100.33,1.0,2.0,,1054.0,0.6,,0
118450.0,300.0,1.0,,2.0,40,118671.0,588.0,1.0,3.0,,,1.25,,0
2064.0,48.0,0.79,,2.0,103,2611.0,103.42,1.0,2.0,,2064.0,0.9,,0
1952.0,36.0,0.78,,2.0,41,2500.0,100.0,1.0,2.0,,1368.0,0.9,,0
3657.0,55.0,1.95,,4.8,49,1875.0,75.0,1.0,3.0,,3657.0,3.44,,0
3070.0,35.0,0.19,,1.0,6,16000.0,320.0,4.0,2.0,,3070.0,0.6,,0
24534.0,83.0,4.27,,6.5,30,5740.0,95.0,1.0,5.0,,24534.0,6.02,,0
,,,,4.8,1,3150.0,60.58,,,,,2.43,,0
25695.0,87.0,3.43,,4.8,20,7500.0,100.0,1.0,5.0,,25695.0,3.44,,0
2076.0,38.0,0.83,,2.0,28,2500.0,100.0,1.0,2.0,,1342.0,0.9,,0
1224.0,30.0,0.52,,2.0,20,2375.0,95.0,1.0,2.0,,1224.0,0.9,,1
2560.0,67.0,0.64,,2.0,12,4000.0,100.0,2.0,2.0,,2560.0,0.9,,0
1520.0,41.0,0.53,,2.0,16,2856.0,114.25,1.0,1.5,,760.0,1.1,,0
1798.0,43.0,0.56,,2.0,67,3200.0,100.0,1.0,1.0,,899.0,0.9,,0
6815.0,72.5,0.22,,4.8,32,31500.0,123.42,1.0,1.0,,,2.43,6815.0,0
7000.0,100.0,0.56,2.0,,157,12500.0,100.0,1.0,1.0,,,,,1
1648.0,28.0,1.26,,2.0,35,1307.0,59.42,1.0,3.0,,1648.0,0.9,,1
3000.0,50.0,1.27,,2.0,39,2365.0,107.53,1.0,2.0,,3000.0,1.25,,1
1899.0,37.0,0.96,,2.0,127,1970.0,109.42,1.0,2.0,,1332.0,0.9,,1
2109.0,45.0,0.84,,4.8,88,2500.0,100.0,1.0,2.5,,2109.0,2.43,,0
1058.0,34.0,0.38,,1.0,11,2802.0,100.0,1.0,1.75,,1058.0,0.6,,0
24102.0,46.0,0.21,,2.0,3101,113350.0,188.0,3.0,2.0,,,0.9,,0
2376.0,22.0,0.82,,1.0,83,2900.0,100.0,1.0,3.0,,2376.0,0.6,,0
1716.0,39.0,0.69,,2.0,81,2500.0,100.0,1.0,2.0,,1716.0,1.1,,0
6800.0,100.0,0.55,,2.0,63,12306.0,164.08,1.0,1.0,,,1.25,6800.0,0
1680.0,42.0,0.52,,2.0,70,3205.0,103.0,1.0,2.0,,1680.0,0.9,,0
2415.0,33.0,1.35,,4.8,45,1794.0,71.75,2.0,2.0,,1610.0,2.43,,0
5000.0,100.0,1.0,1.0,2.4,45,5000.0,100.0,1.0,1.0,,,,,1
20575.0,75.0,3.72,,4.8,13,5525.0,85.0,1.0,5.0,,20575.0,2.43,,0
1404.0,35.0,0.78,,2.0,53,1800.0,100.0,1.0,2.0,,1404.0,0.9,,0
1914.0,58.0,0.26,,4.8,38,7467.0,75.2,1.0,1.0,,,3.44,,0
2400.0,60.0,0.96,,2.0,44,2500.0,100.0,1.0,2.0,,1600.0,1.1,,0
3624.0,40.0,0.9,,1.0,244,4025.0,161.0,1.0,2.5,,3020.0,0.5,,0
2800.0,50.0,1.47,,2.0,23,1900.0,95.0,1.0,3.0,,2800.0,1.25,,0
1344.0,39.0,0.54,,2.0,12,2500.0,100.0,1.0,2.0,,1344.0,0.9,,0
1330.0,33.0,0.56,,4.8,137,2378.0,118.42,1.0,2.0,,1330.0,2.43,,0
2320.0,40.0,0.96,,2.0,61,2425.0,100.0,1.0,1.0,,1160.0,0.9,,0
1863.0,36.0,1.09,,2.0,14,1710.0,95.0,1.0,2.0,,1296.0,0.9,,0
10000.0,100.0,1.0,,4.8,89,10000.0,100.0,1.0,1.0,,,3.44,10000.0,0
3723.0,58.09,1.43,,4.0,91,2610.0,126.27,1.0,3.0,,3723.0,4.0,,0
3909.0,32.0,0.41,,2.0,16,9506.0,98.42,3.0,2.75,,3909.0,0.9,,0
1200.0,30.0,0.13,,1.0,119,9375.0,125.0,2.0,1.0,,600.0,0.6,,0
2442.0,53.0,0.9,,2.0,82,2700.0,108.0,1.0,2.0,,2442.0,1.25,,0
1920.0,48.0,0.99,,2.0,16,1933.0,91.42,1.0,2.0,,1920.0,1.25,,1
,,,,1.0,29,10922.0,97.05,1.0,,,,0.6,,0
4140.0,55.0,0.84,,1.0,48,4900.0,100.0,1.0,2.0,,2700.0,0.6,,0
3066.0,50.0,1.23,,2.0,14,2500.0,100.0,2.0,2.0,,2044.0,0.9,,0
,,,,1.0,183,11563.0,377.0,,,,,0.6,,0
3472.0,56.0,0.28,1.0,2.4,1,12446.0,56.17,1.0,1.0,,,,,0
1916.0,24.0,0.38,,1.0,158,5000.0,100.0,2.0,2.5,,1916.0,0.6,,0
1368.0,36.0,0.57,,2.0,2,2415.0,103.08,1.0,2.0,,1368.0,0.9,,0
2666.0,50.0,0.71,,2.0,49,3742.0,100.0,1.0,1.0,,1276.0,0.9,,0
3000.0,60.0,1.36,,4.8,13,2200.0,110.0,1.0,3.0,,3000.0,3.44,,0
14000.0,90.0,3.12,,6.5,44,4482.0,92.5,1.0,5.0,,14000.0,6.02,,0
,,,,1.0,19,4069.0,162.75,,,,,0.6,,0
1593.0,27.0,0.65,,2.0,25,2450.0,98.0,1.0,2.0,,1080.0,0.9,,0
111300.0,59.75,3.29,,4.8,156,33875.0,118.08,1.0,9.0,,111300.0,2.43,,0
500.0,20.0,0.2,,2.0,18,2500.0,100.0,1.0,1.0,,,0.9,,0
5256.0,52.0,3.78,,6.5,44,1391.0,90.18,1.0,3.0,,5256.0,6.02,,0
2720.0,32.0,0.93,,2.0,16,2910.0,85.0,1.0,2.0,,2176.0,0.9,,0
2020.0,46.0,0.65,,2.0,13,3094.0,119.58,1.0,2.0,,2020.0,0.9,,0
4095.0,65.0,1.74,,4.8,39,2349.0,90.0,2.0,3.0,,4095.0,3.44,,0
1404.0,41.0,0.57,,2.0,81,2446.0,114.67,1.0,1.0,,936.0,0.9,,1
5150.0,39.0,1.03,,2.0,5,5000.0,100.0,1.0,2.0,2575.0,2575.0,0.9,,0
2217.0,37.0,0.89,,1.0,35,2500.0,100.0,1.0,2.0,,1584.0,0.6,,0
2862.0,53.0,1.15,,2.0,120,2494.0,95.07,1.0,2.0,,1908.0,0.9,,0
1320.0,42.0,0.84,,2.0,49,1568.0,95.0,1.0,2.0,,1320.0,1.25,,0
4064.0,55.0,1.77,,4.8,25,2300.0,100.0,1.0,3.0,1040.0,3024.0,2.43,,0
3060.0,53.0,0.86,,2.0,12,3563.0,95.0,1.0,2.0,,3060.0,0.9,,1
2880.0,48.0,0.74,,1.0,26,3875.0,100.0,1.0,2.0,,1920.0,0.6,,0
1728.0,25.0,0.32,,2.0,10,5317.0,100.0,1.0,2.0,,1728.0,0.9,,0
3403.0,83.0,1.3,,2.0,57,2609.0,105.42,1.0,2.0,,3403.0,1.25,,0
59446.0,92.0,4.14,,6.5,25,14375.0,115.0,1.0,6.0,,59446.0,6.02,,0
2280.0,38.0,0.7,,4.8,140,3248.0,99.94,1.0,2.0,,2280.0,2.43,,0
5140.0,76.0,0.98,,4.8,31,5260.0,76.0,1.0,1.0,,,2.43,5140.0,0
2647.0,36.0,1.39,,4.8,10,1900.0,101.27,1.0,3.0,,2001.0,2.43,,0
1584.0,32.0,0.87,,2.0,6,1825.0,100.0,1.0,2.0,,1152.0,0.9,,0
11200.0,81.0,0.97,,2.0,35,11541.0,87.58,1.0,2.0,,,1.25,,0
12830.0,93.0,1.03,,6.0,74,12514.0,103.26,1.0,1.0,,,6.0,12830.0,0
2196.0,50.0,0.88,,2.0,32,2500.0,100.0,1.0,2.0,,2196.0,1.1,,0
1940.0,35.0,0.33,0.5,1.0,106,5900.0,118.0,1.0,2.0,,1940.0,0.6,,0
1512.0,38.0,0.48,,1.0,40,3132.0,100.5,2.0,2.0,,1512.0,0.6,,0
1296.0,36.0,0.58,,2.0,50,2233.0,100.0,1.0,2.0,,1296.0,0.9,,0
200.0,20.0,0.04,,2.0,16,5000.0,100.0,1.0,1.0,,,0.9,,0
2125.0,37.0,0.96,,2.0,51,2216.0,95.0,1.0,2.0,,1480.0,1.25,,0
3704.0,54.0,1.48,,4.8,29,2500.0,100.0,1.0,2.0,,2480.0,2.43,,0
2480.0,30.0,0.33,,1.0,141,7500.0,100.0,1.0,2.0,,2480.0,0.5,,0
2028.0,48.0,0.81,,2.0,48,2500.0,100.0,2.0,2.0,,2028.0,1.25,,0
,,,1.0,2.4,60,7540.0,100.0,,,,,,,0
1926.0,37.0,0.98,,2.0,23,1970.0,109.42,1.0,2.0,,1332.0,0.9,,1
20000.0,80.0,4.0,,4.8,36,5000.0,100.0,1.0,5.0,,20000.0,3.44,,0
800.0,20.0,0.4,1.0,2.4,84,1998.0,36.58,2.0,1.0,,,,,1
2106.0,62.0,0.84,,2.0,20,2500.0,100.0,1.0,2.0,,2106.0,0.9,,1
1444.0,31.0,0.34,,2.0,9,4279.0,95.08,1.0,1.0,,722.0,0.9,,0
2400.0,50.0,1.44,,4.8,99,1667.0,100.0,1.0,2.0,,1600.0,2.43,,0
4480.0,60.0,1.45,,2.0,139,3100.0,107.37,1.0,3.0,,4480.0,0.9,,1
1376.0,39.0,0.5,,2.0,11,2756.0,105.0,2.0,2.0,,1376.0,0.9,,1
2686.0,43.85,1.19,,2.0,116,2262.0,88.85,1.0,2.0,,1924.0,1.25,,0
2002.0,52.0,0.8,,2.0,12,2500.0,100.0,1.0,1.0,,1144.0,0.9,,0
1888.0,48.0,0.61,,2.0,10,3080.0,109.58,1.0,1.0,,1008.0,0.9,,0
1072.0,25.0,0.43,,1.0,2006,2500.0,100.0,1.0,2.0,,1072.0,0.6,,0
2205.0,35.0,1.15,,4.8,38,1924.0,91.67,1.0,3.0,,2205.0,3.44,,0
1056.0,30.0,0.44,,2.0,89,2400.0,100.0,1.0,2.0,,1056.0,0.9,,0
3232.0,52.0,1.55,,2.0,7,2090.0,95.0,1.0,3.0,,3232.0,1.1,,0
7500.0,77.73,1.93,3.4,6.5,100,3879.0,77.58,1.0,2.0,,,3.44,7500.0,0
1260.0,35.0,0.71,,2.0,47,1764.0,95.0,1.0,2.0,,1260.0,1.25,,0
,,,,2.0,46,3300.0,100.0,,,,,0.9,,1
1584.0,32.0,0.88,,2.0,108,1800.0,100.0,1.0,2.0,,1152.0,0.9,,0
2800.0,56.0,0.78,,2.0,5,3577.0,145.44,2.0,2.0,1400.0,1400.0,0.9,,0
1192.0,35.0,0.7,,2.0,52,1700.0,85.0,1.0,2.0,,1192.0,0.9,,1
1674.0,30.0,0.84,,2.0,55,2000.0,71.08,1.0,2.0,,1674.0,0.9,,0
7875.0,57.0,4.2,,4.8,4,1875.0,75.0,1.0,5.0,,7375.0,2.43,500.0,0
1224.0,34.0,0.42,,2.0,62,2900.0,100.0,2.0,2.0,,1224.0,1.25,,0
1360.0,30.0,0.61,,6.5,93,2242.0,100.0,1.0,2.0,,1360.0,6.02,,0
1998.0,37.0,1.11,,2.0,155,1800.0,100.0,1.0,2.0,,1332.0,0.9,,0
2032.0,40.0,0.95,,2.0,17,2129.0,109.67,2.0,2.0,,1336.0,0.9,,1
1936.0,44.0,0.41,,2.0,22,4750.0,95.0,2.0,2.0,,1936.0,1.1,,0
