BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,Lot,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Complaint Type
1801.0,48.0,0.68,,2.0,65,2660.0,95.0,1.0,1.0,,988.0,0.9,,1
2500.0,45.5,1.0,,2.0,58,2500.0,100.0,1.0,3.0,,2500.0,0.9,,1
,,,,3.0,87,1050.0,42.0,,,,,3.0,,1
2834.0,55.0,1.13,,2.0,28,2506.0,100.01,1.0,2.0,,2156.0,1.25,,1
3256.0,45.0,1.94,,2.0,49,1679.0,67.17,1.0,3.0,,1628.0,2.0,1628.0,1
8244.0,101.92,0.96,,2.0,72,8588.0,114.42,1.0,3.0,,,0.9,,1
2250.0,30.0,0.74,,2.0,25,3022.0,80.79,1.0,3.0,,2250.0,0.9,,1
1944.0,27.0,1.59,,2.0,38,1225.0,50.0,1.0,3.0,,1944.0,0.9,,1
40250.0,100.0,3.52,,3.0,80,11432.0,114.25,1.0,5.0,,40250.0,3.0,,1
2768.0,52.0,0.38,,2.0,48,7200.0,100.0,1.0,3.0,,2768.0,0.9,,1
3360.0,60.0,1.16,,4.8,162,2900.0,100.0,1.0,2.0,,3360.0,2.43,,1
1312.0,36.0,0.66,,2.0,38,2000.0,100.0,1.0,2.5,,1312.0,0.9,,1
1920.0,48.0,0.56,,4.8,56,3425.0,114.17,1.0,2.0,,1920.0,2.43,,1
3100.0,62.0,1.72,,2.0,95,1800.0,77.78,1.0,2.0,,1550.0,0.9,1550.0,1
2125.0,37.0,1.02,,2.0,54,2080.0,104.0,1.0,2.0,,1480.0,1.25,,1
1822.0,24.0,0.32,,2.0,43,5700.0,114.0,2.0,2.0,,1822.0,1.25,,1
3075.0,54.0,1.12,,2.0,21,2740.0,109.58,1.0,2.0,,2160.0,0.9,,1
1890.0,46.0,0.9,,2.0,66,2090.0,95.0,1.0,2.0,,1890.0,0.9,,1
2196.0,50.0,0.51,,2.0,52,4272.0,114.17,1.0,2.0,,2196.0,0.9,,1
3694.0,56.0,1.32,,2.0,30,2809.0,114.25,1.0,2.0,,2536.0,1.25,,1
1260.0,35.0,0.55,,2.0,17,2280.0,95.0,1.0,2.0,,1260.0,1.25,,1
,,,,,246,5000.0,100.0,,,,,,,1
1925.0,35.0,1.13,,2.0,16,1702.0,85.08,1.0,2.0,,1400.0,0.9,,1
4900.0,100.0,0.98,2.0,,256,4998.0,100.0,1.0,1.0,,,,,1
1606.0,39.0,0.82,,4.8,171,1963.0,95.0,1.0,2.0,,1606.0,2.43,,1
1496.0,41.0,0.54,,2.0,24,2790.0,114.85,2.0,2.0,,1496.0,0.9,,1
3198.0,58.33,1.46,,2.0,16,2185.0,87.42,1.0,2.0,,2520.0,0.9,,1
1392.0,29.33,0.87,,2.0,36,1600.0,100.0,1.0,2.0,,928.0,0.9,,1
1278.0,36.0,0.51,,2.0,26,2500.0,100.0,2.0,2.0,,1278.0,0.9,,1
1248.0,36.0,0.46,,2.0,47,2727.0,101.0,2.0,2.0,,1248.0,0.9,,1
3621.0,52.0,1.02,,2.0,16,3544.0,112.42,1.0,3.0,,3621.0,1.25,,1
1836.0,34.0,0.67,,2.0,36,2750.0,109.67,1.0,2.0,,1224.0,0.9,,1
2270.0,41.5,1.19,,2.0,32,1900.0,94.99,1.0,3.0,,2270.0,0.9,,1
3267.0,45.0,1.01,,2.0,77,3232.0,46.7,1.0,3.0,,3267.0,1.25,,1
1740.0,35.0,0.78,,2.0,36,2225.0,100.0,1.0,3.0,,1740.0,0.9,,1
1316.0,36.0,0.53,,2.0,11,2463.0,98.5,2.0,2.5,,1316.0,0.9,,1
2200.0,40.0,1.07,,2.0,20,2060.0,100.44,1.0,2.0,,1600.0,0.9,,1
3549.0,100.0,1.14,,2.0,16,3125.0,100.0,1.0,3.0,,3549.0,0.9,,1
1764.0,34.0,0.67,,2.0,25,2635.0,85.0,1.0,2.0,,1224.0,0.9,,1
3453.0,61.51,1.68,,2.0,173,2061.0,114.51,1.0,3.0,,3453.0,1.1,,1
2406.0,42.0,0.88,,2.0,16,2725.0,109.0,1.0,2.0,,1735.0,0.9,,1
2392.0,57.0,0.96,,4.8,80,2500.0,100.0,1.0,2.0,,2392.0,2.43,,1
1280.0,38.0,0.8,,2.0,24,1607.0,97.42,1.0,2.0,,1280.0,0.9,,1
3592.0,52.0,1.32,,2.0,15,2725.0,109.0,1.0,2.0,,2224.0,0.9,,1
1620.0,51.5,0.66,,2.0,27,2466.0,93.33,2.0,2.0,,1620.0,0.9,,1
,200.0,,2.0,,9,21400.0,200.0,1.0,1.0,,,,,1
2142.0,54.0,0.71,,2.0,49,3000.0,100.0,2.0,2.0,,2142.0,1.25,,1
1505.0,36.0,0.55,,2.0,33,2750.0,100.0,1.0,2.5,,1505.0,0.9,,1
3213.0,51.0,1.17,,2.0,82,2735.0,109.42,2.0,3.0,,3213.0,0.9,,1
1156.0,34.0,0.54,,2.0,29,2145.0,95.0,1.0,2.0,,1156.0,0.9,,1
2240.0,56.0,0.9,,2.0,35,2500.0,100.0,1.0,2.5,,2240.0,0.9,,1
2925.0,65.0,1.07,,2.0,57,2735.0,109.42,1.0,3.0,,2925.0,0.9,,1
3216.0,45.33,0.64,,2.0,38,5000.0,100.0,1.0,1.75,,2429.0,0.9,,1
1863.0,36.0,0.6,,2.0,66,3117.0,126.12,1.0,2.0,,1296.0,0.9,,1
1795.0,37.0,0.72,,2.0,24,2500.0,50.17,1.0,2.0,,1240.0,0.9,,1
2788.0,44.0,0.13,1.0,2.4,1,21700.0,168.08,3.0,1.0,,,,,1
2080.0,46.0,0.73,,2.0,29,2842.0,100.0,2.0,2.0,,2080.0,0.9,,1
2391.0,58.0,0.32,,4.8,17,7500.0,100.0,1.0,2.0,,2391.0,3.44,,1
2700.0,36.0,0.57,,2.0,53,4750.0,95.0,1.0,2.0,,1800.0,0.9,,1
2650.0,38.0,1.33,,2.0,66,2000.0,88.25,1.0,3.0,,2650.0,0.9,,1
2340.0,39.0,0.94,,2.0,46,2500.0,100.0,2.0,2.0,,1560.0,0.9,,1
1296.0,36.0,0.72,,2.0,3,1800.0,100.0,1.0,2.0,,1296.0,0.9,,1
2238.0,54.0,0.87,,2.0,4,2568.0,107.17,2.0,2.0,,2238.0,1.25,,1
975.0,24.0,0.14,,2.0,65,7130.0,94.75,2.0,1.75,,975.0,0.9,,1
1632.0,34.0,0.84,,2.0,6,1933.0,100.0,1.0,2.0,,1088.0,0.9,,1
,,,,,70,12216.0,75.5,,,,,,,1
1872.0,33.0,0.71,,2.0,119,2625.0,100.0,1.0,2.0,,1188.0,0.9,,1
1296.0,36.0,0.74,,2.0,71,1754.0,97.42,1.0,2.0,,1296.0,0.9,,1
1152.0,35.0,0.2,,2.0,64,5722.0,114.25,1.0,2.0,,1152.0,1.25,,1
1950.0,40.0,0.52,,2.0,50,3776.0,114.42,1.0,2.5,,1950.0,1.1,,1
960.0,30.0,0.6,,2.0,123,1600.0,100.0,1.0,2.0,,960.0,0.9,,1
1690.0,42.0,0.77,,2.0,30,2200.0,95.0,1.0,2.5,,1690.0,0.9,,1
10800.0,100.0,0.74,2.0,4.8,240,14590.0,125.0,2.0,1.0,,,,,1
2280.0,38.0,1.24,,2.0,77,1840.0,83.02,1.0,3.0,,2280.0,0.9,,1
1485.0,32.0,0.83,,2.0,4,1800.0,100.0,1.0,2.0,,1080.0,0.9,,1
2814.0,67.0,0.93,,2.0,24,3036.0,97.42,1.0,2.0,,2814.0,0.9,,1
1683.0,22.0,0.41,,2.0,73,4094.0,109.42,2.0,2.0,,1224.0,0.9,,1
2000.0,47.33,0.8,,2.0,43,2500.0,100.0,1.0,2.0,,2000.0,0.9,,1
2032.0,40.0,0.95,,2.0,17,2129.0,109.67,2.0,2.0,,1336.0,0.9,,1
1962.0,75.0,0.22,2.0,,44,9014.0,104.75,2.0,1.0,,,,,1
180.0,18.0,0.07,,2.0,59,2435.0,97.42,1.0,1.0,,,0.9,,1
1116.0,31.0,0.61,,2.0,36,1820.0,101.08,1.0,2.0,,1116.0,0.9,,1
2106.0,62.0,0.84,,2.0,20,2500.0,100.0,1.0,2.0,,2106.0,0.9,,1
,,,,2.0,18,10000.0,100.0,1.0,,,,0.9,,1
3406.0,50.0,1.19,,2.0,27,2860.0,114.42,1.0,2.0,,,0.9,,1
1690.0,35.0,0.82,,2.0,52,2057.0,114.25,1.0,3.0,,1690.0,1.25,,1
3032.0,52.0,1.21,,2.0,60,2508.0,114.0,1.0,3.0,,3032.0,0.9,,1
2700.0,45.0,0.47,,2.0,78,5730.0,114.42,3.0,3.0,,2700.0,1.25,,1
1772.0,36.0,0.65,,2.0,18,2725.0,109.0,1.0,2.0,,1224.0,0.9,,1
1986.0,48.0,0.69,,2.0,67,2860.0,114.42,1.0,2.0,,1986.0,1.25,,1
1224.0,33.0,0.34,,2.0,44,3565.0,99.25,2.0,1.5,,1224.0,0.9,,1
22070.0,88.0,3.62,,4.8,4,6100.0,100.0,1.0,5.0,,20170.0,2.43,1900.0,1
3232.0,52.83,0.95,,2.0,2,3400.0,100.0,1.0,3.0,,3232.0,1.25,,1
4173.0,61.83,1.61,,2.0,21,2584.0,114.85,1.0,3.0,,,1.1,,1
1188.0,33.0,0.6,,2.0,17,1974.0,109.67,1.0,2.0,,1188.0,0.9,,1
2042.0,50.0,0.71,,2.0,81,2860.0,114.42,1.0,2.0,,2042.0,1.25,,1
1771.0,46.0,0.37,,2.0,26,4750.0,95.0,1.0,1.0,,1012.0,0.9,,1
1866.0,41.0,0.33,,2.0,6,5721.0,114.42,2.0,2.0,,1866.0,0.9,,1
3522.0,54.0,1.39,,2.0,85,2533.0,100.0,1.0,2.0,,2340.0,1.25,,1
3040.0,40.0,0.61,,2.0,30,5000.0,100.0,1.0,2.0,,3040.0,0.9,,1
1044.0,29.33,0.6,,2.0,164,1751.0,109.42,1.0,2.0,,928.0,0.9,,1
1952.0,36.0,0.8,,2.0,9,2425.0,97.0,1.0,2.0,,1264.0,0.9,,1
3300.0,56.0,1.32,,2.0,62,2500.0,100.0,1.0,2.0,,2200.0,0.9,,1
2325.0,40.0,0.93,,2.0,68,2500.0,100.0,1.0,2.5,,2325.0,0.9,,1
1184.0,33.0,0.5,,2.0,11,2379.0,97.42,1.0,2.0,,1184.0,0.9,,1
3420.0,57.0,1.12,,2.0,140,3058.0,105.01,1.0,3.0,,3420.0,1.25,,1
1974.0,47.0,0.79,,2.0,101,2500.0,100.0,1.0,1.0,,987.0,0.9,,1
3280.0,80.0,1.29,,3.0,58,2535.0,101.42,1.0,2.0,,3280.0,3.0,,1
2400.0,50.0,0.18,1.0,2.4,60,13301.0,100.0,2.0,1.0,,,,,1
1197.0,24.0,0.48,,2.0,33,2500.0,100.0,1.0,2.0,,1197.0,0.9,,1
2240.0,28.0,0.9,,2.0,49,2500.0,50.0,1.0,2.0,,2240.0,0.9,,1
1530.0,34.0,0.85,,2.0,50,1800.0,100.0,1.0,2.0,,1224.0,0.9,,1
1539.0,33.0,0.54,,2.0,72,2872.0,109.42,1.0,2.0,,1188.0,0.9,,1
2110.0,37.0,1.02,,2.0,68,2060.0,103.0,1.0,2.0,,1480.0,1.25,,1
2270.0,41.5,0.89,,2.0,55,2544.0,90.58,1.0,3.0,,2270.0,0.9,,1
3492.0,55.27,1.19,,2.0,79,2934.0,100.27,1.0,3.0,,3492.0,0.9,,1
1890.0,33.0,1.05,,2.0,86,1800.0,100.0,1.0,2.0,,1420.0,0.9,,1
1296.0,36.0,0.72,,2.0,2,1800.0,100.0,1.0,2.0,,1296.0,0.9,,1
1808.0,39.0,0.48,,2.0,48,3742.0,100.0,1.0,2.0,,1280.0,0.9,,1
2600.0,65.0,0.99,,2.0,6,2625.0,105.5,2.0,2.0,,2600.0,0.9,,1
4450.0,76.43,1.19,1.0,2.4,4,3749.0,82.0,2.0,1.0,,,,3625.0,1
4024.0,52.0,1.25,,2.0,23,3225.0,100.0,1.0,3.0,,2968.0,1.25,,1
2490.0,43.0,2.49,,4.8,76,1000.0,50.0,1.0,3.0,,2490.0,2.43,,1
,,,1.0,2.4,55,2250.0,90.0,,,,,,,1
14688.0,70.0,2.33,,3.0,30,6300.0,105.0,1.0,4.0,,14688.0,3.0,,1
2054.0,36.0,0.82,,2.0,38,2500.0,100.0,1.0,2.0,,1296.0,0.9,,1
3276.0,45.0,1.15,,2.0,72,2856.0,114.25,1.0,2.0,,2142.0,0.9,,1
3195.0,50.0,1.31,,2.0,53,2435.0,97.42,1.0,2.0,,2050.0,0.9,,1
1800.0,32.0,0.37,,2.0,15,4854.0,100.0,1.0,1.75,,1800.0,0.9,,1
1408.0,36.0,0.48,,2.0,25,2929.0,101.0,2.0,2.0,,1408.0,0.9,,1
1376.0,39.0,0.5,,2.0,11,2756.0,105.0,2.0,2.0,,1376.0,0.9,,1
1728.0,36.0,0.77,,2.0,82,2241.0,97.42,2.0,2.0,,1152.0,0.9,,1
5000.0,100.0,1.0,2.0,4.8,208,5000.0,100.0,1.0,1.0,,,,,1
1530.0,30.0,0.95,,2.0,2,1603.0,91.58,1.0,2.0,,1020.0,0.9,,1
1734.0,34.0,0.74,,2.0,13,2330.0,93.34,1.0,3.0,,1734.0,0.9,,1
2585.0,47.5,0.86,,2.0,38,2991.0,105.25,1.0,2.0,,1880.0,1.25,,1
1440.0,36.0,0.8,,2.0,9,1795.0,85.0,1.0,2.0,,960.0,0.9,,1
5040.0,36.0,1.1,,2.0,15,4580.0,114.42,1.0,3.0,,5040.0,2.0,,1
5850.0,79.5,1.61,,2.0,64,3630.0,109.0,1.0,2.0,,5000.0,0.9,,1
2600.0,65.0,0.91,,2.0,34,2850.0,114.17,1.0,2.0,,2600.0,1.25,,1
1122.0,32.0,0.46,,2.0,16,2435.0,97.42,2.0,2.0,,1122.0,0.9,,1
2240.0,70.0,0.24,,2.0,32,9300.0,86.5,1.0,1.0,2240.0,,0.9,,1
13240.0,100.0,0.66,2.0,,146,20000.0,200.0,1.0,1.0,,,,,1
2386.0,33.0,0.69,,2.0,46,3482.0,99.21,2.0,1.5,,1390.0,0.9,,1
1024.0,31.0,0.41,,2.0,13,2500.0,100.0,2.0,2.0,,1024.0,0.9,,1
2860.0,51.0,1.43,,2.0,100,2000.0,100.0,1.0,3.0,,2860.0,0.9,,1
1326.0,30.33,0.53,,2.0,29,2500.0,100.0,1.0,2.0,,1326.0,0.9,,1
20000.0,100.0,1.14,2.0,4.8,98,17500.0,175.0,2.0,2.0,2500.0,,,,1
3012.0,45.0,0.4,,2.0,5,7500.0,100.0,2.0,2.0,,3012.0,1.1,,1
1282.0,19.75,0.63,,2.0,3,2032.0,50.02,1.0,2.0,,1282.0,0.9,,1
,,,,4.8,2,46560.0,776.0,,,,,2.43,,1
1080.0,24.0,0.48,,2.0,92,2250.0,45.0,1.0,1.5,,1080.0,0.9,,1
,,,,2.0,28,4757.0,100.0,,,,,0.9,,1
2705.0,45.0,1.66,,4.8,28,1628.0,70.0,1.0,3.0,,2705.0,2.43,,1
59889.0,184.67,1.0,2.0,4.8,125,59889.0,184.87,1.0,1.0,,,,,1
2166.0,37.0,0.61,,2.0,9,3528.0,118.42,1.0,3.0,,2166.0,0.9,,1
3100.0,50.0,0.95,,2.0,81,3270.0,109.0,1.0,3.0,,3100.0,0.9,,1
1440.0,30.0,0.29,,2.0,9,5000.0,100.0,2.0,2.0,,1440.0,0.9,,1
1434.0,34.0,0.39,,2.0,74,3645.0,97.42,1.0,2.0,,1434.0,0.9,,1
3149.0,56.0,1.54,,2.0,9,2048.0,90.0,1.0,3.0,1008.0,2141.0,0.9,,1
936.0,22.0,0.37,,2.0,11,2500.0,100.0,1.0,2.0,,936.0,0.9,,1
2178.0,35.33,0.84,,2.0,52,2600.0,100.0,1.0,2.0,,1404.0,0.9,,1
1323.0,32.0,0.24,,2.0,74,5625.0,75.0,2.0,1.0,,756.0,0.9,,1
4233.0,55.0,1.16,,2.0,21,3650.0,142.0,1.0,3.0,,4233.0,0.9,,1
18850.0,87.0,3.13,,2.0,39,6021.0,105.25,1.0,5.0,,18850.0,1.25,,1
2166.0,54.0,0.4,,2.0,21,5471.0,109.42,1.0,2.0,,2166.0,0.9,,1
7000.0,100.0,0.56,2.0,,157,12500.0,100.0,1.0,1.0,,,,,1
1048.0,26.0,0.21,,2.0,27,5000.0,100.0,2.0,2.5,,1048.0,0.9,,1
2640.0,66.0,1.06,2.0,4.8,279,2500.0,100.0,2.0,2.5,,2640.0,,,1
54115.0,95.0,4.5,,4.8,28,12024.0,105.0,1.0,6.0,,54115.0,3.44,,1
1492.0,41.0,0.28,,2.0,27,5400.0,100.0,1.0,2.0,,1492.0,0.9,,1
1417.0,45.0,0.6,,2.0,42,2375.0,95.0,1.0,1.0,,810.0,0.9,,1
3400.0,40.0,0.75,,2.0,62,4532.0,95.21,2.0,3.0,,3400.0,0.9,,1
2440.0,58.0,1.16,,4.8,11,2100.0,105.58,1.0,2.0,,1240.0,2.43,1200.0,1
9355.0,100.0,1.0,2.0,,229,9355.0,100.0,1.0,1.0,,,,,1
4036.0,52.0,1.34,,2.0,4,3017.0,109.0,1.0,3.0,,4036.0,0.9,,1
1906.0,37.0,1.06,,2.0,30,1800.0,100.0,1.0,3.0,,1906.0,0.9,,1
1080.0,30.0,0.51,,2.0,16,2133.0,100.0,1.0,2.0,,1080.0,0.9,,1
3375.0,50.0,0.72,,2.0,14,4700.0,93.75,2.0,2.5,,2250.0,0.9,1125.0,1
,,,2.0,4.8,297,8300.0,83.5,,,,,,,1
3250.0,46.0,0.72,,2.0,27,4500.0,90.0,3.0,2.0,,2600.0,0.9,,1
2340.0,38.0,0.94,,2.0,41,2500.0,100.0,2.0,2.0,,1512.0,0.9,,1
2374.0,55.0,0.95,,4.8,54,2500.0,100.0,1.0,2.0,,2374.0,2.43,,1
2078.0,45.0,0.42,,2.0,13,5000.0,100.0,2.0,2.0,,2078.0,0.9,,1
2550.0,85.0,0.46,,2.0,34,5500.0,110.0,1.0,1.0,,,0.9,,1
1808.0,26.0,0.76,,2.0,39,2380.0,95.21,1.0,2.0,,1164.0,0.9,,1
1926.0,37.0,0.98,,2.0,23,1970.0,109.42,1.0,2.0,,1332.0,0.9,,1
1430.0,33.0,0.37,,2.0,59,3897.0,97.42,2.0,1.75,,1430.0,0.9,,1
760.0,41.0,0.22,,2.0,14,3500.0,100.0,1.0,1.0,,760.0,1.25,,1
1056.0,33.5,0.44,,2.0,8,2375.0,95.0,1.0,2.0,,1056.0,0.9,,1
1932.0,36.0,0.34,,2.0,32,5730.0,114.42,2.0,2.5,,1932.0,0.9,,1
2230.0,45.0,1.24,,2.0,17,1800.0,100.0,1.0,3.0,,2230.0,1.25,,1
2778.0,55.0,0.77,,2.0,61,3600.0,100.0,2.0,2.5,,2778.0,1.1,,1
2640.0,48.0,0.79,,2.0,37,3325.0,100.0,2.0,2.5,,2640.0,0.9,,1
1264.0,36.0,0.52,,2.0,12,2435.0,97.42,2.0,2.5,,1264.0,0.9,,1
1254.0,26.0,0.31,,2.0,29,4097.0,102.42,3.0,2.0,,1254.0,0.9,,1
23100.0,88.0,3.08,,4.8,12,7500.0,100.0,1.0,5.0,,23100.0,2.43,,1
1650.0,33.0,0.33,,2.0,71,5000.0,100.0,1.0,2.0,,1650.0,0.9,,1
3400.0,56.0,1.48,,2.0,58,2300.0,107.42,1.0,3.0,,3400.0,1.25,,1
41214.0,105.0,3.3,,4.8,26,12501.0,105.0,1.0,6.0,,36414.0,3.44,,1
2280.0,38.0,1.16,,2.0,71,1967.0,94.94,1.0,3.0,,2280.0,0.9,,1
930.0,33.0,0.26,,2.0,48,3589.0,99.92,1.0,1.5,,930.0,0.9,,1
1890.0,33.0,0.9,,2.0,120,2100.0,100.0,1.0,2.0,,1188.0,0.9,,1
3360.0,45.0,0.9,,2.0,24,3742.0,100.0,2.0,2.0,,2688.0,1.25,,1
2160.0,60.0,0.99,,2.0,20,2185.0,87.42,1.0,2.0,,2160.0,0.9,,1
2505.0,56.0,1.0,,2.0,18,2500.0,100.0,1.0,2.0,,2505.0,1.25,,1
13800.0,102.0,0.99,1.0,2.4,6,14000.0,142.13,1.0,1.0,,,,,1
1485.0,30.0,0.77,,2.0,6,1935.0,107.5,1.0,2.0,,1080.0,0.9,,1
2800.0,56.0,0.45,1.0,2.4,62,6181.0,82.42,1.0,1.0,,,,,1
5060.0,60.0,1.01,2.0,,41,5000.0,100.0,1.0,1.0,,,,2530.0,1
1912.0,48.0,0.81,,2.0,13,2375.0,95.0,1.0,2.0,,1912.0,1.25,,1
1952.0,46.0,0.81,,2.0,137,2407.0,109.51,1.0,2.0,,1952.0,1.25,,1
2236.0,66.25,0.84,,2.0,74,2673.0,114.31,1.0,3.0,,2236.0,1.25,,1
1737.0,37.0,0.82,,2.0,3,2114.0,105.25,1.0,2.0,,1224.0,0.9,,1
10000.0,200.0,1.0,2.0,4.8,82,10017.0,200.33,1.0,1.0,,,,,1
,,,1.0,2.4,8,3613.0,149.32,,,,,,,1
3336.0,50.0,1.33,,2.0,53,2500.0,100.0,2.0,2.0,,2224.0,1.25,,1
1650.0,31.0,0.38,,2.0,40,4317.0,123.41,2.0,1.75,,1650.0,0.9,,1
336000.0,,0.91,,2.0,360,368126.0,398.0,12.0,6.0,,336000.0,1.25,,1
1440.0,37.0,0.58,,2.0,17,2500.0,100.0,2.0,2.0,,1440.0,0.9,,1
1152.0,32.0,0.56,,2.0,19,2052.0,114.0,1.0,2.0,,1152.0,0.9,,1
3891.0,58.0,0.28,2.0,4.8,218,13937.0,88.17,1.0,1.0,,,,,1
6840.0,76.0,1.8,,2.0,26,3799.0,114.25,1.0,3.0,,6840.0,1.25,,1
690.0,23.33,0.35,,2.0,86,1958.0,100.0,1.0,2.0,,690.0,0.9,,1
2277.0,47.0,0.32,,2.0,52,7125.0,95.0,1.0,1.5,,1265.0,0.9,,1
3025.0,50.0,1.27,,2.0,72,2375.0,95.0,1.0,2.0,,2200.0,0.9,,1
1700.0,49.0,0.17,2.0,4.8,289,10000.0,100.0,1.0,1.0,,,,,1
1350.0,35.0,0.57,,2.0,36,2356.0,79.13,1.0,2.0,,1350.0,0.9,,1
2100.0,35.0,0.58,,2.0,60,3600.0,100.0,1.0,1.0,,,0.9,2100.0,1
13100.0,100.0,1.31,2.0,4.8,169,10000.0,100.0,1.0,2.0,3250.0,,,,1
1296.0,32.0,0.55,,2.0,79,2375.0,95.0,2.0,2.5,,1296.0,0.9,,1
2730.0,56.0,1.09,,2.0,63,2500.0,100.0,2.0,2.0,,2730.0,1.1,,1
2070.0,46.0,0.87,,2.0,23,2375.0,95.0,1.0,2.0,,1656.0,0.9,,1
4872.0,87.0,1.08,,4.8,224,4493.0,100.0,1.0,2.0,,4872.0,2.43,,1
3510.0,78.0,1.09,,2.0,62,3213.0,119.0,1.0,2.0,,3510.0,0.9,,1
,,,,2.0,87,10748.0,169.33,,,,,0.9,,1
1664.0,40.0,0.48,,2.0,72,3433.0,114.42,1.0,2.0,,1664.0,0.9,,1
1258.0,40.0,0.5,,2.0,25,2500.0,100.0,1.0,2.0,,1258.0,0.9,,1
2721.0,48.2,1.87,,2.0,28,1457.0,82.02,1.0,3.0,,2721.0,0.9,,1
1680.0,40.0,0.58,,2.0,45,2879.0,105.0,1.0,2.0,,1680.0,1.1,,1
2990.0,65.0,0.9,,2.0,36,3325.0,100.0,2.0,2.0,,2990.0,0.9,,1
1158.0,25.0,0.28,,2.0,40,4138.0,100.58,2.0,2.0,,1158.0,0.9,,1
2214.0,44.0,0.77,,2.0,35,2867.0,114.67,2.0,2.0,,2214.0,0.9,,1
2232.0,33.0,1.13,,2.0,10,1970.0,109.42,1.0,2.0,,1584.0,0.9,,1
2862.0,59.0,1.24,,2.0,25,2317.0,87.42,1.0,2.0,,1908.0,0.9,,1
1960.0,30.0,0.72,,2.0,15,2735.0,109.42,1.0,2.0,,1280.0,0.9,,1
6850.0,60.0,1.0,,4.8,80,6865.0,60.0,1.0,1.0,,,2.43,6850.0,1
1734.0,37.0,0.88,,2.0,86,1971.0,114.25,1.0,3.0,,1734.0,0.9,,1
2926.0,43.0,1.55,,2.0,69,1886.0,95.0,1.0,3.0,,2223.0,0.9,,1
,,,2.0,,322,2500.0,100.0,,,,,,,1
2688.0,55.0,1.08,,4.8,99,2500.0,100.0,1.0,2.0,,2688.0,2.43,,1
18470.0,67.0,1.85,,2.0,5,10000.0,87.42,1.0,3.0,900.0,17570.0,0.9,,1
,,,2.0,4.8,109,2873.0,117.47,,,,,,,1
2080.0,45.0,0.58,,2.0,36,3563.0,95.0,2.0,2.75,,2080.0,0.9,,1
3000.0,50.0,0.95,,2.0,43,3148.0,114.5,1.0,3.0,,3000.0,0.9,,1
5000.0,100.0,1.0,,4.8,197,5000.0,100.0,1.0,1.0,,,2.43,,1
2730.0,52.0,0.55,,2.0,15,5000.0,100.0,2.0,2.5,,2730.0,0.9,,1
1782.0,36.0,0.93,,2.0,22,1908.0,106.04,1.0,2.0,,1188.0,1.25,,1
1155.0,36.5,0.45,,2.0,90,2565.0,95.0,1.0,1.0,,660.0,0.9,,1
1624.0,30.0,0.42,,2.0,62,3842.0,100.0,1.0,2.0,,1624.0,0.9,,1
2850.0,50.0,1.14,,2.0,37,2500.0,100.0,1.0,3.0,,2850.0,1.25,,1
5000.0,100.0,0.5,2.0,4.8,70,10000.0,100.0,1.0,1.0,,,,,1
375.0,25.0,0.03,2.0,4.8,254,14059.0,81.6,4.0,1.0,,,,,1
1443.0,29.5,0.58,,2.0,39,2500.0,100.0,1.0,2.0,,1050.0,0.9,,1
2226.0,48.0,0.78,,2.0,68,2860.0,114.42,1.0,2.0,,2226.0,1.25,,1
1638.0,39.0,0.32,,2.0,61,5121.0,102.42,2.0,1.0,,819.0,0.9,,1
3510.0,78.0,1.09,,2.0,55,3213.0,119.0,1.0,2.0,,3510.0,0.9,,1
1264.0,36.0,0.6,,2.0,20,2094.0,97.42,1.0,2.0,,1264.0,0.9,,1
1470.0,35.33,0.59,,2.0,66,2494.0,95.0,1.0,2.0,,1470.0,0.9,,1
25319.0,90.0,0.72,,2.0,1,35000.0,100.0,2.0,3.0,25319.0,,0.9,,1
2520.0,45.0,1.43,,2.0,10,1763.0,70.5,1.0,3.0,,2520.0,0.9,,1
,,,,2.0,103,2000.0,100.0,,,,,0.9,,1
7325.0,69.0,2.35,,3.0,44,3120.0,105.0,2.0,4.0,,7325.0,3.0,,1
1684.0,44.0,0.64,,2.0,17,2644.0,109.42,1.0,2.0,,1684.0,0.9,,1
1184.0,34.0,0.33,,2.0,16,3555.0,95.0,2.0,2.0,,1184.0,0.9,,1
2160.0,60.0,0.99,,2.0,11,2185.0,87.42,1.0,2.0,,2160.0,0.9,,1
3120.0,39.0,1.49,,4.8,147,2100.0,105.0,1.0,3.0,,2340.0,2.43,,1
1476.0,38.0,0.61,,2.0,35,2435.0,97.42,1.0,2.0,,1476.0,0.9,,1
1485.0,36.0,0.87,,2.0,91,1710.0,95.0,1.0,2.0,,1188.0,0.9,,1
3180.0,42.0,0.41,,2.0,30,7750.0,107.67,1.0,2.75,,1980.0,2.0,,1
2000.0,37.0,0.43,,2.0,85,4678.0,93.84,1.0,2.0,,2000.0,0.9,,1
1714.0,33.0,0.87,,2.0,80,1970.0,109.42,1.0,2.0,,1188.0,0.9,,1
1728.0,32.0,1.11,,2.0,28,1560.0,62.42,1.0,3.0,,1728.0,0.9,,1
2424.0,60.0,0.85,,2.0,36,2860.0,114.42,1.0,2.0,,2424.0,1.25,,1
3428.0,55.0,0.6,,2.0,40,5721.0,114.51,2.0,3.0,,3428.0,1.25,,1
2440.0,61.0,0.98,,2.0,66,2500.0,100.0,1.0,2.0,,2440.0,0.9,,1
